Experiment	History Data	
Saved Date		
User		
Sample Period (ms)	20	

[DATA]
Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	OC D2 Amplitude (m)	Reserved  9  (V)	Reserved 10  (V)	OC D2 X (m)	OC D2 Y (m)	LI Demod 1 X (A)	LI Demod 1 Y (A)	LI Demod 2 X (A)	LI Demod 2 Y (A)	Reserved 17  (V)	Reserved 18  (V)	Reserved 19  (V)	Reserved 20  (V)	Reserved 21  (V)	Reserved 22  (V)	Internal 23 (V)	Internal 24 (V)	Z Control signal (Hz)	Z Error signal (Hz)	Z SafeTip signal (m)	Reserved 28  (V)	OC D3 Amplitude (m)	OC D3 Phase (deg)	OC D4 Amplitude (m)	OC D4 Phase (deg)
1.59777E-12	2.38713E-3	-6.37532E-4	-7.94693E-3	3.26319E-3	3.11560E-3	-1.01522E-2	-7.32682E-3	2.90528E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.10136E+1	1.04467E-11	0.00000E+0	5.76361E-2	-1.02596E-12	2.11855E-12	7.53196E+0	1.45931E-11	0.00000E+0	0.00000E+0	-2.46479E-12	-2.49996E-13	4.73787E-15	-2.92958E-15	2.91638E-15	-6.65074E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.04467E-11	0.00000E+0	1.45927E-11	4.50161E+0	1.45927E-11	4.23589E+0
1.55084E-12	2.42341E-3	-6.68900E-4	-7.91593E-3	3.27528E-3	3.13155E-3	-1.01666E-2	-7.33668E-3	2.92522E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.14216E+1	1.01551E-11	0.00000E+0	5.76361E-2	2.20052E-12	7.96595E-13	1.33518E+1	1.55281E-11	0.00000E+0	0.00000E+0	-1.50151E-13	2.18608E-12	-1.11953E-14	-1.80173E-14	1.05166E-14	1.44992E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.01551E-11	0.00000E+0	1.55177E-11	1.43032E+1	1.55177E-11	1.49383E+1
1.53080E-12	2.41279E-3	-6.73718E-4	-7.92458E-3	3.27992E-3	3.14867E-3	-1.01708E-2	-7.30180E-3	2.94519E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.34975E+1	1.11299E-11	0.00000E+0	5.76361E-2	-3.94425E-12	1.78891E-12	-2.34307E+1	1.60170E-11	0.00000E+0	0.00000E+0	-2.89263E-12	-3.18763E-12	4.98423E-16	-2.13358E-14	7.69127E-15	8.63212E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.11299E-11	0.00000E+0	1.60205E-11	-2.07492E+1	1.60206E-11	-2.10143E+1
1.56179E-12	2.40307E-3	-6.74313E-4	-7.91968E-3	3.29292E-3	3.17250E-3	-1.01990E-2	-7.32599E-3	2.96513E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.21697E+1	1.34694E-11	0.00000E+0	5.76361E-2	5.97640E-13	-6.32493E-13	3.03471E+0	1.86394E-11	0.00000E+0	0.00000E+0	6.05957E-13	3.98502E-13	-3.16124E-14	-2.21488E-15	7.12566E-15	1.86955E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.34694E-11	0.00000E+0	1.86411E-11	2.47706E+0	1.86411E-11	2.21139E+0
1.58400E-12	2.38881E-3	-6.43608E-4	-7.91439E-3	3.29091E-3	3.17133E-3	-1.01396E-2	-7.29921E-3	2.98511E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.70269E+1	1.07340E-11	0.00000E+0	5.76361E-2	-3.19203E-12	2.38211E-13	-2.44881E+1	1.43874E-11	0.00000E+0	0.00000E+0	-1.28517E-12	-3.01935E-12	-4.63533E-15	1.67402E-14	-3.64050E-15	5.73397E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.07340E-11	0.00000E+0	1.43863E-11	-2.38656E+1	1.43863E-11	-2.32310E+1
1.52043E-12	2.40577E-3	-6.43868E-4	-7.88360E-3	3.28536E-3	3.13903E-3	-1.01441E-2	-7.31924E-3	3.00505E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	3.30361E+1	1.07418E-11	0.00000E+0	5.76361E-2	-6.91290E-14	2.20099E-12	3.13724E+0	1.56595E-11	0.00000E+0	0.00000E+0	-2.16382E-12	5.99663E-13	9.87297E-15	7.68887E-15	-9.41693E-16	6.99316E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.07418E-11	0.00000E+0	1.56620E-11	2.39299E+0	1.56620E-11	2.12789E+0
1.54324E-12	2.39024E-3	-6.58398E-4	-7.89577E-3	3.27771E-3	3.13534E-3	-1.01830E-2	-7.33266E-3	3.02503E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.21823E+1	1.08795E-11	0.00000E+0	5.76361E-2	-1.66788E-12	7.83147E-13	-9.21734E-1	1.70144E-11	0.00000E+0	0.00000E+0	-1.34893E-12	-1.23234E-12	3.51536E-14	-1.24733E-15	-2.97285E-15	4.91727E-16	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.08795E-11	0.00000E+0	1.70210E-11	-1.13558E-1	1.70210E-11	5.21165E-1
1.54087E-12	2.39041E-3	-6.67549E-4	-7.92120E-3	3.26429E-3	3.09974E-3	-1.01769E-2	-7.29321E-3	3.04496E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.88988E+1	1.31698E-11	0.00000E+0	5.76361E-2	-7.85427E-13	3.43077E-12	-5.21206E+0	1.81694E-11	0.00000E+0	0.00000E+0	-3.55811E-12	2.00063E-13	7.02991E-15	-2.08068E-15	2.71341E-15	-4.09801E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.31698E-11	0.00000E+0	1.81694E-11	-3.75282E+0	1.81695E-11	-4.01797E+0
1.52759E-12	2.39307E-3	-6.78887E-4	-7.91198E-3	3.27043E-3	3.11942E-3	-1.01590E-2	-7.31110E-3	3.06494E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.39967E+0	1.10010E-11	0.00000E+0	5.76361E-2	-2.71356E-12	2.60385E-13	-5.48632E+0	1.51311E-11	0.00000E+0	0.00000E+0	-1.13002E-12	-2.15098E-12	1.15930E-14	2.12009E-14	2.78994E-15	7.43590E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.10010E-11	0.00000E+0	1.51356E-11	-7.55763E+0	1.51356E-11	-7.82323E+0
1.54828E-12	2.38877E-3	-6.98613E-4	-7.92862E-3	3.28028E-3	3.11521E-3	-1.01434E-2	-7.30516E-3	3.08487E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.16679E+0	1.15584E-11	0.00000E+0	5.76361E-2	-1.26556E-13	-1.39769E-12	-2.15158E+0	1.66647E-11	0.00000E+0	0.00000E+0	1.25306E-12	-8.37306E-13	1.77471E-14	1.11553E-14	-1.18791E-14	-4.61152E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.15584E-11	0.00000E+0	1.66618E-11	-2.88205E+0	1.66618E-11	-2.24739E+0
1.58084E-12	2.37050E-3	-6.87973E-4	-7.91187E-3	3.30065E-3	3.11759E-3	-1.01237E-2	-7.31134E-3	3.10486E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.40802E+1	1.31536E-11	0.00000E+0	5.76361E-2	-6.87956E-12	-3.71687E-13	-3.83955E+1	1.75794E-11	0.00000E+0	0.00000E+0	-1.97593E-12	-6.67817E-12	-4.35178E-15	-8.92812E-15	-3.58886E-15	-8.91410E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.31536E-11	0.00000E+0	1.75839E-11	-3.68475E+1	1.75840E-11	-3.71124E+1
1.57653E-12	2.36976E-3	-6.84521E-4	-7.92610E-3	3.28778E-3	3.13149E-3	-1.01542E-2	-7.29936E-3	3.12478E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.10051E+1	1.08519E-11	0.00000E+0	5.76361E-2	-3.52693E-13	1.38856E-12	1.58621E+1	1.56459E-11	0.00000E+0	0.00000E+0	-1.10262E-12	2.37447E-13	-1.48698E-14	-2.94938E-14	5.79664E-15	-2.35095E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.08519E-11	0.00000E+0	1.56457E-11	1.73982E+1	1.56457E-11	1.71326E+1
1.59125E-12	2.37415E-3	-6.50639E-4	-7.93169E-3	3.29245E-3	3.12122E-3	-1.01605E-2	-7.30118E-3	3.14477E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	8.18255E+0	1.23132E-11	0.00000E+0	5.76361E-2	1.62739E-13	-8.49730E-13	-7.33400E-2	1.66668E-11	0.00000E+0	0.00000E+0	7.36171E-13	-1.36437E-13	7.68643E-15	-3.76875E-15	3.70455E-15	-1.10977E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.23132E-11	0.00000E+0	1.66671E-11	-1.97020E+0	1.66671E-11	-1.33548E+0
1.61495E-12	2.40268E-3	-6.65825E-4	-7.91605E-3	3.27464E-3	3.14496E-3	-1.01691E-2	-7.28550E-3	3.16470E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.43387E+1	1.09815E-11	0.00000E+0	5.76361E-2	-1.76698E-12	1.66302E-12	-4.10000E+0	1.56403E-11	0.00000E+0	0.00000E+0	-2.39739E-12	-1.22714E-12	1.63802E-14	5.79485E-15	-9.55544E-15	-1.37172E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.09815E-11	0.00000E+0	1.56555E-11	-1.92573E+0	1.56555E-11	-1.29108E+0
1.59859E-12	2.37753E-3	-6.79753E-4	-7.89616E-3	3.28829E-3	3.12125E-3	-1.01791E-2	-7.25364E-3	3.18469E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.74407E+1	1.05847E-11	0.00000E+0	5.76361E-2	1.69410E-12	9.59551E-15	4.91678E+0	1.57104E-11	0.00000E+0	0.00000E+0	6.74394E-13	1.69850E-12	-9.14500E-15	-2.54484E-15	-1.36904E-15	-1.09313E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.05847E-11	0.00000E+0	1.57064E-11	4.40560E+0	1.57064E-11	4.14014E+0
1.51709E-12	2.37118E-3	-6.80775E-4	-7.92011E-3	3.28815E-3	3.13191E-3	-1.01779E-2	-7.25821E-3	3.20461E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	8.97584E+0	1.21106E-11	0.00000E+0	5.76361E-2	2.09072E-12	2.45292E-13	1.03421E+1	1.65757E-11	0.00000E+0	0.00000E+0	2.00674E-13	2.07877E-12	-4.22659E-14	-6.51864E-15	1.61676E-14	4.22312E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.21106E-11	0.00000E+0	1.65706E-11	1.04693E+1	1.65706E-11	1.02034E+1
1.53323E-12	2.38173E-3	-6.69850E-4	-7.92210E-3	3.30692E-3	3.15824E-3	-1.01463E-2	-7.27320E-3	3.22460E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.07462E+1	1.15444E-11	0.00000E+0	5.76361E-2	-3.04483E-12	-1.58449E-12	-2.09354E+1	1.68397E-11	0.00000E+0	0.00000E+0	5.47357E-13	-3.47253E-12	4.16783E-15	1.29373E-14	1.58735E-14	1.07402E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.15444E-11	0.00000E+0	1.68461E-11	-1.98519E+1	1.68461E-11	-2.01175E+1
1.47816E-12	2.41746E-3	-6.79772E-4	-7.90188E-3	3.32691E-3	3.16081E-3	-1.01836E-2	-7.31018E-3	3.24452E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-5.95328E+0	9.52830E-12	0.00000E+0	5.76361E-2	-1.23434E-12	7.14474E-14	-5.57646E+0	1.41991E-11	0.00000E+0	0.00000E+0	-6.04737E-13	-1.06555E-12	-9.18234E-15	-1.49767E-14	1.58348E-14	-5.40815E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.52830E-12	0.00000E+0	1.41988E-11	-5.66637E+0	1.41988E-11	-5.03131E+0
1.49706E-12	2.38849E-3	-6.54099E-4	-7.89964E-3	3.29462E-3	3.17156E-3	-1.01697E-2	-7.29243E-3	3.26452E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.25140E+1	1.01391E-11	0.00000E+0	5.76361E-2	-1.21159E-12	-2.22127E-13	-5.94528E+0	1.50114E-11	0.00000E+0	0.00000E+0	-1.19980E-13	-1.13408E-12	2.21940E-14	-3.23517E-14	1.89294E-16	-8.87219E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.01391E-11	0.00000E+0	1.50168E-11	-4.46939E+0	1.50169E-11	-3.83447E+0
1.62677E-12	2.34512E-3	-6.70182E-4	-7.91754E-3	3.31822E-3	3.13931E-3	-1.01555E-2	-7.29103E-3	3.28443E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.32953E+1	1.12309E-11	0.00000E+0	5.76361E-2	1.64717E-12	3.06879E-12	1.68962E+1	1.63722E-11	0.00000E+0	0.00000E+0	-2.46919E-12	2.41403E-12	4.32218E-14	-6.45018E-15	-7.23424E-15	3.76397E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.12309E-11	0.00000E+0	1.63762E-11	1.67377E+1	1.63762E-11	1.64724E+1
1.56911E-12	2.36308E-3	-6.87085E-4	-7.90222E-3	3.28648E-3	3.15771E-3	-1.01651E-2	-7.28072E-3	3.30443E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	5.95346E-2	1.23891E-11	0.00000E+0	5.76361E-2	-4.52593E-13	-5.46101E-13	2.12809E+0	1.73784E-11	0.00000E+0	0.00000E+0	5.40393E-13	-4.90125E-13	-1.67117E-14	1.64537E-14	-3.73170E-15	8.89669E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.23891E-11	0.00000E+0	1.73871E-11	2.75602E+0	1.73871E-11	2.49059E+0
1.50635E-12	2.34125E-3	-6.82732E-4	-7.89294E-3	3.31735E-3	3.13976E-3	-1.01494E-2	-7.28430E-3	3.32435E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.01767E+1	1.00690E-11	0.00000E+0	5.76361E-2	-1.15139E-12	-2.82290E-12	-1.54960E+1	1.44757E-11	0.00000E+0	0.00000E+0	2.12653E-12	-1.93456E-12	-1.45628E-14	-3.74090E-14	1.22339E-14	6.78309E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.00690E-11	0.00000E+0	1.44782E-11	-1.54012E+1	1.44781E-11	-1.56663E+1
1.47486E-12	2.32302E-3	-6.89656E-4	-7.89528E-3	3.28228E-3	3.12056E-3	-1.01853E-2	-7.30366E-3	3.34434E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.85272E+0	1.18371E-11	0.00000E+0	5.76361E-2	1.89041E-12	4.82111E-13	4.98238E+0	1.68258E-11	0.00000E+0	0.00000E+0	-1.63779E-13	1.73618E-12	1.32844E-14	-2.25562E-15	9.68534E-15	-7.28968E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.18371E-11	0.00000E+0	1.68319E-11	4.19328E+0	1.68318E-11	3.92775E+0
1.52708E-12	2.35655E-3	-6.90918E-4	-7.90643E-3	3.29806E-3	3.12416E-3	-1.01815E-2	-7.30780E-3	3.36427E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.12106E+1	1.17749E-11	0.00000E+0	5.76361E-2	-1.63301E-12	1.89499E-12	-1.55192E+1	1.62650E-11	0.00000E+0	0.00000E+0	-2.20865E-12	-8.06497E-13	4.16383E-14	-1.59858E-14	-7.18421E-15	-9.36374E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.17749E-11	0.00000E+0	1.62644E-11	-1.50987E+1	1.62643E-11	-1.44641E+1
1.55887E-12	2.35076E-3	-6.85120E-4	-7.89290E-3	3.28676E-3	3.15193E-3	-1.01877E-2	-7.28342E-3	3.38426E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-3.07155E+0	9.17379E-12	0.00000E+0	5.76361E-2	-2.93235E-13	5.55090E-13	-2.00891E-1	1.50835E-11	0.00000E+0	0.00000E+0	-8.56157E-13	-5.55763E-14	5.79197E-15	5.86950E-15	-1.24662E-14	-6.88295E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.17379E-12	0.00000E+0	1.50882E-11	-1.33990E+0	1.50883E-11	-1.60501E+0
1.56424E-12	2.38838E-3	-6.75965E-4	-7.89372E-3	3.30066E-3	3.16176E-3	-1.01191E-2	-7.27295E-3	3.40418E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.49337E+0	1.06470E-11	0.00000E+0	5.76361E-2	-6.53840E-13	-2.28786E-13	-8.93354E+0	1.41496E-11	0.00000E+0	0.00000E+0	3.12049E-13	-6.89515E-13	1.86639E-14	8.26609E-15	-3.00789E-14	-1.06412E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.06470E-11	0.00000E+0	1.41389E-11	-8.79606E+0	1.41390E-11	-8.16123E+0
1.58149E-12	2.38931E-3	-6.44856E-4	-7.86734E-3	3.30985E-3	3.13534E-3	-1.01428E-2	-7.26548E-3	3.42417E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.10061E+1	1.19124E-11	0.00000E+0	5.76361E-2	2.45542E-12	1.66759E-12	1.26310E+1	1.66486E-11	0.00000E+0	0.00000E+0	-1.09388E-12	2.78634E-12	-2.25850E-14	6.90082E-15	-1.13333E-14	2.59456E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.19124E-11	0.00000E+0	1.66534E-11	1.42653E+1	1.66534E-11	1.39999E+1
1.58099E-12	2.38423E-3	-6.57891E-4	-7.89994E-3	3.33151E-3	3.10905E-3	-1.01585E-2	-7.28701E-3	3.44410E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.30351E+0	1.12897E-11	0.00000E+0	5.76361E-2	1.32950E-12	1.92888E-13	6.02018E+0	1.58011E-11	0.00000E+0	0.00000E+0	1.86992E-13	1.31297E-12	-6.19433E-15	1.86387E-14	8.04049E-15	6.36754E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.12897E-11	0.00000E+0	1.57967E-11	1.12715E+0	1.57967E-11	8.61478E-1
1.67489E-12	2.39636E-3	-6.36929E-4	-7.87415E-3	3.30403E-3	3.12810E-3	-1.01615E-2	-7.24629E-3	3.46408E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-8.47002E+0	1.05214E-11	0.00000E+0	5.76361E-2	-1.08583E-12	-7.73164E-13	2.55498E-1	1.58337E-11	0.00000E+0	0.00000E+0	3.93370E-13	-1.19888E-12	4.66164E-14	1.70436E-14	-2.28779E-14	-1.00721E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.05214E-11	0.00000E+0	1.58364E-11	-4.37757E-1	1.58364E-11	1.96682E-1
1.61553E-12	2.40573E-3	-6.52382E-4	-7.87888E-3	3.30000E-3	3.13614E-3	-1.01788E-2	-7.26568E-3	3.48401E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.03325E+1	1.07241E-11	0.00000E+0	5.76361E-2	-2.53026E-12	1.18493E-12	-1.01320E+1	1.46243E-11	0.00000E+0	0.00000E+0	-2.02210E-12	-1.98874E-12	6.04138E-15	-1.13312E-14	-2.52307E-15	2.19162E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.07241E-11	0.00000E+0	1.46302E-11	-9.65087E+0	1.46302E-11	-9.91627E+0
1.64253E-12	2.42543E-3	-6.32584E-4	-7.86322E-3	3.30797E-3	3.13553E-3	-1.01400E-2	-7.27325E-3	3.50400E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.61675E+1	1.03256E-11	0.00000E+0	5.76361E-2	2.84339E-12	-2.45569E-12	1.09358E+1	1.54905E-11	0.00000E+0	0.00000E+0	3.10678E-12	1.91960E-12	8.15944E-15	-2.64414E-14	-3.03059E-15	1.89093E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.03256E-11	0.00000E+0	1.54977E-11	1.27314E+1	1.54977E-11	1.24658E+1
1.60072E-12	2.39620E-3	-6.37238E-4	-7.87531E-3	3.29061E-3	3.13950E-3	-1.01433E-2	-7.29427E-3	3.52393E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.01532E+1	1.09071E-11	0.00000E+0	5.76361E-2	-7.00180E-13	1.17028E-12	1.21456E-2	1.58527E-11	0.00000E+0	0.00000E+0	-1.42670E-12	-2.39756E-13	-3.63551E-15	-3.18399E-14	-1.82465E-14	9.64219E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.09071E-11	0.00000E+0	1.58522E-11	9.37027E-1	1.58522E-11	6.72007E-1
1.57653E-12	2.40717E-3	-6.34552E-4	-7.88879E-3	3.31743E-3	3.14809E-3	-1.01421E-2	-7.31367E-3	3.54391E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.19849E+1	1.14015E-11	0.00000E+0	5.76361E-2	-1.03234E-12	4.78901E-13	-1.11160E+1	1.66811E-11	0.00000E+0	0.00000E+0	-7.26688E-13	-8.29575E-13	-4.46632E-14	-1.15462E-15	1.32851E-14	9.63250E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.14015E-11	0.00000E+0	1.66757E-11	-7.17672E+0	1.66757E-11	-6.54220E+0
1.56493E-12	2.39416E-3	-6.13400E-4	-7.89252E-3	3.30458E-3	3.13534E-3	-1.01727E-2	-7.28235E-3	3.56384E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	7.29187E+0	1.10454E-11	0.00000E+0	5.76361E-2	2.13810E-12	1.39401E-12	2.52721E+1	1.61091E-11	0.00000E+0	0.00000E+0	-8.89777E-13	2.40049E-12	-1.58854E-14	3.51244E-14	4.42885E-15	2.62133E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.10454E-11	0.00000E+0	1.61184E-11	2.54205E+1	1.61184E-11	2.51552E+1
